HOLE.ID,DISTANCE,AZIMUTH,DIP
MAI_MV_725_E_023,0,13.84,0
MAI_MV_725_E_024,0,15.52,0
MAI_MV_725_E_025,0,9.4,0
MAI_MV_725_E_026,0,6.99,0
MAI_MV_725_E_027,0,356.23,0
MAI_MV_725_E_028,0,333.53,0
MAI_MV_725_E_029,0,339.22,0
MAI_MV_725_E_030,0,27.92,0
MAI_MV_725_E_031,0,34.26,0
MAI_MV_725_E_032,0,40.76,0
MAI_MV_725_E_033,0,17.43,0
MAI_MV_740_185E_E_001,0,27.41,0
MAI_MV_740_185E_E_002,0,20.45,0
MAI_MV_740_185E_E_003,0,19.79,0
MAI_MV_740_185E_E_004,0,16.54,0
MAI_MV_740_185E_E_005,0,17.72,0
MAI_MV_740_185E_E_006,0,16.79,0
MAI_MV_745_166E_W_001,0,4.76,0
MAI_MV_745_166E_W_002,0,11.55,0
MAI_MV_745_166E_W_003,0,44.96,0
MAI_MV_745_166E_W_004,0,33.71,0
MAI_MV_745_182E_W_001,0,1.07,0
MAI_MV_745_182E_W_002,0,11.8,0
MAI_MV_745_182E_W_003,0,14.63,0
MAI_MV_745_182E_W_004,0,10.01,0
MAI_MV_745_182E_W_005,0,9.77,0
MAI_MV_745_182E_W_006,0,17.02,0
MAI_MV_745_182E_W_007,0,17.11,0
MAI_MV_745_182E_W_008,0,12.98,0
MAI_MV_745_182E_W_009,0,18.38,0
MAI_MV_745_182E_W_010,0,18.58,0
MAI_MV_745_182E_W_011,0,19.96,0
MAI_MV_830_175E_E_001,0,18.78,0
MAI_MV_830_176E_W_001,0,19.36,0
MAI_MV_830_176E_W_002,0,21.35,0
MAI_MV_830_176E_W_003,0,22.28,0
MAI_S_766_E_001,0,3.7,0
MAI_S_766_E_002,0,17.58,0
MAI_S_766_E_003,0,15.38,0
MAI_S_766_E_004,0,18.32,0
MAIHWS_780_178E_E_001,0,352.24,0
MAIHWS_780_178E_E_002,0,358.37,0
MAIHWS_780_178E_E_003,0,353.92,0
MAIHWS_780_178E_E_004,0,349.04,0
MAIHWS_780_178E_E_005,0,4.68,0
MAIHWS_780_178E_E_006,0,10.17,0
MAIHWS_780_178E_E_007,0,12.87,0
MAIHWS_780_178E_E_008,0,12.93,0
MAIHWS_780_178E_E_009,0,7.91,0
MAIHWS_780_178E_E_010,0,12.61,0
MAIHWS_780_178E_E_011,0,14.02,0
MAIHWS_785_W_001,0,356.13,0
MAIHWS_785_W_002,0,358.03,0
MAIHWS_785_W_003,0,172.19,0
MAS_500E_001,0,233.32,0
MAS_500E_003,0,218.93,0
MAS_500E_004,0,215.89,0
MAS_500E_005,0,235.02,0
MAS_500E_006,0,230.34,0
MAS_500E_007,0,220.1,0
MAS_500E_008,0,223.49,0
MAS_500E_009,0,224.6,0
MAS_500E_010,0,224.37,0
MAS_500E_011,0,221.04,0
MAS_500E_012,0,229.66,0
MAS_500E_013,0,229.8,0
MAS_500E_014,0,229.8,0
MAS_500W_001,0,232.43,0
MAS_500W_002,0,239.23,0
MAS_500W_003,0,255.18,0
MAS_500W_004,0,243.46,0
MAS_500W_005,0,245.16,0
MAS_500W_006,0,245.26,0
MAS_500W_007,0,222.92,0
MAS_500W_008,0,230.3,0
MAS_500W_009,0,235.65,0
MAS_500W_010,0,233.85,0
MAS_500W_011,0,235.77,0
MAS_500W_012,0,220.76,0
MAS_500W_013,0,224.05,0
MAS_500W_014,0,257.64,0
MAS_500W_015,0,263.12,0
MAS_500W_016,0,268.66,0
MAS_500W_017,0,259.82,0
MAS_500W_018,0,239.43,0
MAS_500W_019,0,236.03,0
MAS_500W_020,0,249.6,0
MAS_515E_001,0,224.07,0
MAS_515E_002,0,222.83,0
MAS_515E_004,0,221.11,0
MAS_515E_005,0,221.33,0
MAS_515E_006,0,220.48,0
MAS_515E_007,0,219.42,0
MAS_515E_008,0,224.29,0
MAS_515E_009,0,223.24,0
MAS_515E_010,0,221.67,0
MAS_515E_011,0,228.12,0
MAS_515E_012,0,227.67,0
MAS_515E_014,0,222.5,0
MAS_515E_015,0,222.19,0
MAS_515E_016,0,200.36,0
MAS_515E_017,0,207.38,0
MAS_515E_018,0,230.26,0
MAS_515E_019,0,230.03,0
MAS_515E_020,0,217.34,0
MAS_515E_021,0,215.6,0
MAS_515E_022,0,219.37,0
MAS_515E_023,0,224.77,0
MAS_515E_024,0,233.84,0
MAS_515E_025,0,227.78,0
MAS_515E_026,0,225.96,0
MAS_515E_027,0,219.22,0
MAS_515E_028,0,217.27,0
MAS_515E_029,0,223.53,0
MAS_515E_030,0,217.55,0
MAS_515E_031,0,199.17,0
MAS_515E_032,0,231.98,0
MAS_515E_033,0,220.59,0
MAS_515E_034,0,220.82,0
MAS_515E_035,0,227.43,0
MAS_515E_036,0,226.87,0
MAS_515E_037,0,223.21,0
MAS_515E_038,0,205.24,0
MAS_515E_039,0,198.79,0
MAS_515E_040,0,194.74,0
MAS_515E_041,0,189.81,0
MAS_515E_042,0,197.5,0
MAS_515E_043,0,224.49,0
MAS_515E_044,0,216.16,0
MAS_515E_045,0,229.85,0
MAS_515E_046,0,199.3,0
MAS_515E_047,0,207.28,0
MAS_515E_048,0,214.7,0
MAS_515E_049,0,202,0
MAS_515E_050,0,202,0
MAS_515E_051,0,202,0
MAS_515E_052,0,202,0
MAS_515E_053,0,197,0
MAS_515E_054,0,188,0
MAS_515E_055,0,188,0
MAS_515W_001,0,252.62,0
MAS_515W_002,0,240.6,0
MAS_515W_003,0,237.64,0
MAS_515W_004,0,234.95,0
MAS_515W_005,0,234.25,0
MAS_515W_006,0,230.64,0
MAS_515W_007,0,232.98,0
MAS_515W_008,0,201.67,0
MAS_515W_009,0,205.89,0
MAS_515W_010,0,214.72,0
MAS_515W_011,0,234.46,0
MAS_515W_012,0,230.1,0
MAS_515W_014,0,238.18,0
MAS_515W_015,0,240.78,0
MAS_515W_016,0,247.35,0
MAS_515W_017,0,205.87,0
MAS_515W_018,0,229.87,0
MAS_515W_019,0,237.62,0
MAS_515W_020,0,232.51,0
MAS_515W_021,0,229.02,0
MAS_515W_022,0,224.98,0
MAS_515W_023,0,236.57,0
MAS_515W_024,0,238.75,0
MAS_515W_025,0,252.19,0
MAS_515W_026,0,251.34,0
MAS_515W_027,0,252.86,0
MAS_515W_028,0,256.52,0
MAS_515W_029,0,247.25,0
MAS_515W_030,0,236.69,0
MAS_515W_031,0,248.47,0
MAS_515W_032,0,249.62,0
MAS_515W_033,0,258.63,0
MAS_515W_034,0,255.38,0
MAS_515W_035,0,266.1,0
MAS_515W_036,0,263.74,0
MAS_515W_037,0,261.47,0
MAS_515W_038,0,262.38,0
MAS_515W_039,0,264.85,0
MAS_530E_001,0,223.67,0
MAS_530E_002,0,231.42,0
MAS_530E_003,0,261.73,0
MAS_530E_004,0,267.46,0
MAS_530E_005,0,265.33,0
MAS_530E_006,0,264.18,0
MAS_530E_007,0,259.68,0
MAS_530E_008,0,259.71,0
MAS_530E_009,0,256.17,0
MAS_530E_010,0,256.53,0
MAS_530E_011,0,253.46,0
MAS_530E_012,0,254.48,0
MAS_530E_013,0,258.12,0
MAS_530E_014,0,270.22,0
MAS_530E_015,0,264.03,0
MAS_530E_016,0,256.2,0
MAS_530E_017,0,257.6,0
MAS_530E_018,0,262.29,0
MAS_530E_019,0,265.79,0
MAS_530E_020,0,261.95,0
MAS_530E_021,0,261.14,0
MAS_530E_022,0,255.08,0
MAS_530E_023,0,261.64,0
MAS_530E_024,0,266.17,0
MAS_530E_025,0,261.8,0
MAS_530E_026,0,245.79,0
MAS_530E_027,0,239.64,0
MAS_530E_028,0,243.28,0
MAS_530E_029,0,243.86,0
MAS_530E_030,0,239.77,0
MAS_530E_031,0,233.14,0
MAS_530E_032,0,230.46,0
MAS_530E_033,0,243.27,0
MAS_530E_034,0,236.64,0
MAS_530E_035,0,236.19,0
MAS_530E_036,0,236.54,0
MAS_530E_037,0,231.16,0
MAS_530E_038,0,233.06,0
MAS_530E_039,0,220.37,0
MAS_530E_040,0,215.36,0
MAS_530E_041,0,232.86,0
MAS_530E_042,0,233.35,0
MAS_530E_043,0,225.63,0
MAS_530E_044,0,217.92,0
MAS_530E_045,0,219.07,0
MAS_530E_046,0,234.63,0
MAS_530E_047,0,235.32,0
MAS_530E_048,0,227.43,0
MAS_530E_049,0,222.6,0
MAS_530E_050,0,222.61,0
MAS_530E_051,0,221.08,0
MAS_530E_052,0,226.4,0
MAS_530E_053,0,221.14,0
MAS_530E_054,0,218.84,0
MAS_530E_055,0,211.1,0
MAS_530E_056,0,243.6,0
MAS_530E_057,0,221.19,0
MAS_530E_058,0,247.11,0
MAS_530E_059,0,254.34,0
MAS_530E_060,0,251.01,0
MAS_530E_061,0,241.26,0
MAS_530E_062,0,229.14,0
MAS_530E_063,0,240.88,0
MAS_530E_064,0,260.04,0
MAS_530E_065,0,264.12,0
MAS_530E_066,0,241.11,0
MAS_530E_067,0,236.92,0
MAS_530E_068,0,236.43,0
MAS_530E_069,0,234.71,0
MAS_530E_070,0,234.7,0
MAS_530E_071,0,237.41,0
MAS_530E_072,0,223.02,0
MAS_530E_073,0,213.63,0
MAS_530E_074,0,229.68,0
MAS_530E_075,0,234.9,0
MAS_530E_076,0,231.9,0
MAS_530E_077,0,233.32,0
MAS_530E_078,0,229.15,0
MAS_530E_079,0,221.68,0
MAS_530E_080,0,220.52,0
MAS_530E_081,0,220.59,0
MAS_530E_082,0,220.27,0
MAS_530E_083,0,209.24,0
MAS_530E_084,0,216.07,0
MAS_530E_085,0,225.45,0
MAS_530E_086,0,211.64,0
MAS_530E_087,0,212.43,0
MAS_530E_088,0,218.7,0
MAS_530E_089,0,223.25,0
MAS_530E_090,0,218.27,0
MAS_530E_091,0,216.98,0
MAS_530E_092,0,212.13,0
MAS_530E_093,0,226.73,0
MAS_530E_094,0,215.69,0
MAS_530E_095,0,221.86,0
MAS_530E_096,0,212.46,0
MAS_530E_097,0,232.31,0
MAS_530E_098,0,236.2,0
MAS_530E_099,0,213.38,0
MAS_530E_100,0,209.73,0
MAS_530E_101,0,211.28,0
MAS_530E_102,0,209.35,0
MAS_530E_103,0,228.59,0
MAS_530E_104,0,248.61,0
MAS_530E_105,0,246.13,0
MAS_530E_106,0,227.69,0
MAS_530E_107,0,217.43,0
MAS_530E_108,0,222.39,0
MAS_530E_109,0,223.17,0
MAS_530E_110,0,212.98,0
MAS_530E_111,0,211.47,0
MAS_530E_112,0,207.33,0
MAS_530E_113,0,213.27,0
MAS_530E_114,0,219.31,0
MAS_530E_115,0,218.6,0
MAS_530E_116,0,219.85,0
MAS_530E_117,0,216.71,0
MAS_530E_118,0,225.63,0
MAS_530E_119,0,227.07,0
MAS_530E_120,0,229.49,0
MAS_530EX_E_001,0,219.9,0
MAS_530EX_E_002,0,215.24,0
MAS_530EX_E_003,0,213.4,0
MAS_530EX_E_004,0,214.22,0
MAS_530EX_E_005,0,208.7,0
MAS_530EX_E_006,0,214.43,0
MAS_530EX_E_007,0,213.04,0
MAS_530EX_E_008,0,206.65,0
MAS_530EX_E_009,0,198.76,0
MAS_530EX_E_010,0,200.07,0
MAS_530EX_E_011,0,234.19,0
MAS_530EX_E_012,0,208.88,0
MAS_530EX_E_013,0,224.71,0
MAS_530EX_E_014,0,233.57,0
MAS_530EX_E_015,0,223.51,0
MAS_530EX_E_016,0,226.98,0
MAS_530EX_E_017,0,192.77,0
MAS_530EX_E_018,0,182.92,0
MAS_530EX_E_019,0,154.89,0
MAS_530EX_E_020,0,164.09,0
MAS_530EX_E_021,0,151.53,0
MAS_530EX_E_022,0,166.3,0
MAS_530EX_E_023,0,186.12,0
MAS_530EX_E_024,0,182.46,0
MAS_530EX_E_025,0,184.24,0
MAS_545E_001,0,250,0
MAS_545E_002,0,247,0
MAS_545E_003,0,271,0
MAS_545E_004,0,279,0
MAS_545E_005,0,273,0
MAS_545E_006,0,267,0
MAS_545E_007,0,263,0
MAS_545E_008,0,238,0
MAS_545E_009,0,242,0
MAS_545E_010,0,235,0
MAS_545E_011,0,232,0
MAS_545E_012,0,233,0
MAS_545E_013,0,231,0
MAS_545E_014,0,233,0
MAS_545E_015,0,230,0
MAS_545E_016,0,229,0
MAS_545E_017,0,228,0
MAS_545E_018,0,226,0
MAS_545E_019,0,232,0
MAS_545E_020,0,235,0
MAS_545E_021,0,226,0
MAS_545E_022,0,225,0
MAS_545E_023,0,232,0
MAS_545E_024,0,239,0
MAS_545E_025,0,226,0
MAS_545E_026,0,229,0
MAS_545E_027,0,235,0
MAS_545E_028,0,220,0
MAS_545E_029,0,214,0
MAS_545E_030,0,221,0
MAS_545E_031,0,220,0
MAS_545E_032,0,237,0
MAS_545E_033,0,228,0
MAS_545E_034,0,233,0
MAS_545E_035,0,222,0
MAS_545E_037,0,231,0
MAS_545E_039,0,247,0
MAS_545E_040,0,238,0
MAS_545E_041,0,228,0
MAS_545E_042,0,236,0
MAS_545E_043,0,235,0
MAS_545E_044,0,235,0
MAS_545E_045,0,235,0
MAS_545E_046,0,233,0
MAS_545E_047,0,236,0
MAS_545E_048,0,249,0
MAS_545E_049,0,255,0
MAS_545E_050,0,261,0
MAS_545E_051,0,242,0
MAS_545E_052,0,245,0
MAS_545E_053,0,236,0
MAS_545E_054,0,234,0
MAS_545E_055,0,229,0
MAS_545E_056,0,235,0
MAS_545E_057,0,238,0
MAS_545E_058,0,231,0
MAS_545E_059,0,224,0
MAS_545E_060,0,219,0
MAS_545E_061,0,215,0
MAS_545E_062,0,221,0
MAS_545E_063,0,217,0
MAS_545E_064,0,227,0
MAS_545E_065,0,225,0
MAS_545E_066,0,222,0
MAS_545E_067,0,221,0
MAS_545E_068,0,219,0
MAS_545E_069,0,223,0
MAS_545E_070,0,222,0
MAS_545E_072,0,207,0
MAS_545E_073,0,222,0
MAS_545E_074,0,221,0
MAS_545E_075,0,224,0
MAS_545E_076,0,225,0
MAS_545E_077,0,224,0
MAS_545E_078,0,233,0
MAS_545E_079,0,230,0
MAS_545E_080,0,239,0
MAS_545E_081,0,231,0
MAS_545E_082,0,232,0
MAS_545E_083,0,219,0
MAS_545E_084,0,214,0
MAS_545E_085,0,215,0
MAS_545E_086,0,215,0
MAS_545E_087,0,217,0
MAS_545E_088,0,211,0
MAS_545E_089,0,216,0
MAS_545E_090,0,231,0
MAS_545E_091,0,224,0
MAS_545E_092,0,217,0
MAS_545E_093,0,225,0
MAS_545E_098,0,220,0
MAS_545E_099,0,230,0
MAS_545E_100,0,223,0
MAS_545E_101,0,220,0
MAS_545E_102,0,221,0
MAS_545E_103,0,226,0
MAS_545E_104,0,207,0
MAS_545E_105,0,212,0
MAS_545E_106,0,210,0
MAS_545E_107,0,237,0
MAS_545E_108,0,229,0
MAS_545E_109,0,229,0
MAS_560E_001,0,267.63,0
MAS_560E_002,0,257.18,0
MAS_560E_003,0,257.98,0
MAS_560E_004,0,258.77,0
MAS_560E_005,0,255.41,0
MAS_560E_006,0,256.27,0
MAS_560E_007,0,262.02,0
MAS_560E_008,0,264.29,0
MAS_560E_009,0,272.13,0
MAS_560E_010,0,257.37,0
MAS_560E_011,0,239.6,0
MAS_560E_012,0,247.07,0
MAS_560E_013,0,258.36,0
MAS_560E_014,0,260.42,0
MAS_560E_015,0,259.08,0
MAS_560E_016,0,260.78,0
MAS_560E_017,0,259.12,0
MAS_560E_018,0,259.69,0
MAS_560E_019,0,258.11,0
MAS_560E_020,0,256.26,0
MAS_560E_021,0,251.2,0
MAS_560E_022,0,245.92,0
MAS_560E_023,0,239.82,0
MAS_560E_024,0,238.73,0
MAS_560E_025,0,237.18,0
MAS_560E_026,0,236.48,0
MAS_560E_027,0,235.12,0
MAS_560E_028,0,235.67,0
MAS_560E_029,0,233.85,0
MAS_560E_030,0,231.49,0
MAS_560E_031,0,231.84,0
MAS_560E_032,0,233.37,0
MAS_560E_033,0,231.85,0
MAS_560E_034,0,242.74,0
MAS_560E_035,0,239.52,0
MAS_560E_036,0,237.33,0
MAS_560E_037,0,242.56,0
MAS_560E_038,0,236.66,0
MAS_560E_039,0,224.48,0
MAS_560E_040,0,221.99,0
MAS_560E_041,0,218.55,0
MAS_560E_042,0,232.9,0
MAS_560E_043,0,217.54,0
MAS_560E_044,0,211.82,0
MAS_560E_045,0,217.22,0
MAS_560E_046,0,226.51,0
MAS_560E_047,0,234.11,0
MAS_560E_048,0,258.25,0
MAS_560E_049,0,253.51,0
MAS_560E_050,0,246.81,0
MAS_560E_051,0,243.9,0
MAS_560E_052,0,239.71,0
MAS_560E_053,0,220.57,0
MAS_560E_054,0,218.08,0
MAS_560E_055,0,220.53,0
MAS_560E_056,0,257.25,0
MAS_560E_057,0,269.6,0
MAS_560E_058,0,264.5,0
MAS_560E_059,0,268.86,0
MAS_560E_060,0,262.17,0
MAS_560E_061,0,258.93,0
MAS_560E_062,0,252.88,0
MAS_560E_063,0,242.1,0
MAS_560E_064,0,234.76,0
MAS_560E_065,0,248.43,0
MAS_560E_066,0,250.71,0
MAS_560E_067,0,248.34,0
MAS_560E_068,0,248.14,0
MAS_560E_069,0,246.11,0
MAS_560E_070,0,241.54,0
MAS_560E_071,0,228.78,0
MAS_560E_072,0,218.25,0
MAS_560E_073,0,225.03,0
MAS_560E_074,0,234.88,0
MAS_560E_075,0,225.96,0
MAS_560E_077,0,227.43,0
MAS_560E_078,0,211.41,0
MAS_560E_079,0,209.64,0
MAS_560E_080,0,217.12,0
MAS_560E_081,0,211.74,0
MAS_560E_082,0,210.67,0
MAS_560E_083,0,215.81,0
MAS_560E_084,0,213.47,0
MAS_560E_085,0,217.27,0
MAS_560E_086,0,220.08,0
MAS_560E_087,0,223.63,0
MAS_560E_088,0,220.15,0
MAS_560E_089,0,214.31,0
MAS_560E_090,0,214.78,0
MAS_560E_091,0,219.27,0
MAS_560E_092,0,223.23,0
MAS_560E_093,0,220.08,0
MAS_560E_094,0,213.92,0
MAS_560E_095,0,220.27,0
MAS_560E_096,0,231.44,0
MAS_560E_097,0,231.11,0
MAS_560E_098,0,233.19,0
MAS_560E_099,0,232.25,0
MAS_560E_100,0,230.49,0
MAS_560E_101,0,230,0
MAS_560E_102,0,231.85,0
MAS_560E_103,0,230.64,0
MAS_560E_104,0,219.55,0
MAS_560E_105,0,210.34,0
MAS_560E_106,0,209.74,0
MAS_560E_107,0,211.97,0
MAS_560E_108,0,211.24,0
MAS_560E_109,0,219.99,0
MAS_560E_110,0,225.08,0
MAS_560E_111,0,232.46,0
MAS_560E_112,0,223.75,0
MAS_560E_113,0,221.7,0
MAS_560E_114,0,215.6,0
MAS_560E_115,0,222.43,0
MAS_560E_116,0,221.08,0
MAS_560E_117,0,225.94,0
MAS_560E_118,0,225.57,0
MAS_560E_119,0,223.33,0
MAS_560E_120,0,223.2,0
MAS_560E_121,0,209.97,0
MAS_560E_122,0,202.48,0
MAS_560E_123,0,223.51,0
MAS_560E_124,0,223.74,0
MAS_560E_125,0,227.16,0
MAS_560E_126,0,229.71,0
MAS_560E_127,0,230.26,0
MAS_560E_128,0,244.29,0
MAS_560E_129,0,247.58,0
MAS_560E_130,0,238.82,0
MAS_560E_131,0,235,0
MAS_560E_132,0,238.63,0
MAS_560E_133,0,239.74,0
MAS_560E_134,0,231.53,0
MAS_560E_135,0,225.35,0
MAS_560E_136,0,219.04,0
MAS_560E_137,0,212.71,0
MAS_560W_002,0,274.7,0
MAS_560W_003,0,269.1,0
MAS_560W_005,0,265.87,0
MAS_560W_006,0,260.51,0
MAS_560W_007,0,260.55,0
MAS_560W_008,0,256.55,0
MAS_560W_009,0,259.23,0
MAS_560W_010,0,262.07,0
MAS_560W_011,0,279.75,0
MAS_585E_002,0,265,0
MAS_585E_003,0,231,0
MAS_585E_004,0,259,0
MAS_585E_005,0,262,0
MAS_585E_006,0,253,0
MAS_585E_007,0,263,0
MAS_585E_008,0,268,0
MAS_585E_009,0,267,0
MAS_585E_010,0,254,0
MAS_585E_011,0,247,0
MAS_585E_012,0,236,0
MAS_585E_013,0,228,0
MAS_585W_001,0,241,0
MAS_585W_002,0,261,0
MAS_585W_003,0,261,0
MAS_585W_004,0,257,0
MAS_585W_005,0,257,0
MAS_590E001,0,203.03,0
MAS_590E002,0,203.34,0
MAS_590E003,0,216.36,0
MAS_590E004,0,218.53,0
MAS_590E005,0,234.58,0
MAS_590W001,0,252.14,0
MAS_590W002,0,235.82,0
MAS_590W003,0,230.62,0
MAS_590W004,0,229.25,0
MAS_590W005,0,242.6,0
MAS_FWS_500_13S_W_001,0,16.43,0
MAS_FWS_500_13S_W_002,0,16.45,0
MAS_FWS_500_13S_W_003,0,12.54,0
MAS_FWS_500_13S_W_004,0,358.48,0
MAS_FWS_500_13S_W_005,0,357.27,0
MAS_FWS_500_13S_W_006,0,355.72,0
MAS_FWS_500_13S_W_007,0,357.25,0
MAS_FWS_500_13S_W_008,0,359.54,0
MAS_FWS_500_13S_W_009,0,0.89,0
MAS_FWS_500_13S_W_010,0,3.16,0
MAS_FWS_500_13S_W_011,0,5.05,0
MAS_FWS_500_13S_W_012,0,29.1,0
MAS_FWS_500_13S_W_013,0,37.81,0
MAS_FWS_500_13S_W_014,0,36.68,0
MAS_FWS_500_13S_W_015,0,38.98,0
MAS_FWS_500_13S_W_016,0,28.65,0
MAS_FWS_500_13S_W_017,0,25.8,0
MAS_FWS_500_13S_W_018,0,24.24,0
MAS_FWS_500_13S_W_019,0,23.29,0
MAS_FWS_500_13S_W_020,0,23.71,0
MAS_FWS_500_13S_W_021,0,25.56,0
MAS_FWS_500_13S_W_022,0,13.36,0
MAS_FWS_500_13S_W_023,0,8.6,0
MAS_FWS_500_13S_W_024,0,7.46,0
MAS_FWS_500_13S_W_025,0,6.96,0
MAS_FWS_500_13S_W_026,0,5.34,0
MASR2_575E_001,0,195.26,0
MASR2_575E_002,0,225.17,0
MASR2_575E_003,0,235.92,0
MASR2_575E_004,0,233.55,0
MASR2_575E_005,0,226.1,0
MASR2_575E_006,0,232.86,0
MASR2_575E_007,0,230.35,0
MASR2_575E_008,0,229.65,0
MASR2_575E_009,0,230.59,0
MASR2_575E_010,0,209.59,0
MASR2_575E_011,0,216.68,0
MASR2_575E_012,0,214.43,0
MASR2_575E_013,0,199.81,0
MASR2_575E_014,0,187.69,0
MASR2_575E_015,0,194.7,0
MASR2_575W_001,0,250.28,0
MASR2_575W_002,0,250.28,0
MASR2_575W_003,0,224.99,0
MASR2_575W_004,0,225,0
MASR2_575W_005,0,219.59,0
MASR2_575W_006,0,220.42,0
MASR2_575W_007,0,219.15,0
MASR2_575W_008,0,223.55,0
MASR2_575W_009,0,223.55,0
MASR2_575W_014,0,223.55,0
MASR2_575W_015,0,223.32,0
MASR2_575W_016,0,223.12,0
MASR2_575W_017,0,222.92,0
MASR2_575W_019,0,227.03,0
MASR2_575W_020,0,239.71,0
MASR2_575W_021,0,240.68,0
MASR2_575W_022,0,222.54,0
MASR2_575W_024,0,209.65,0
MASR2_575W_025,0,210.88,0
MASR2_575W_026,0,209.94,0
MASR2_575W_027,0,210.88,0
MASR2_575W_028,0,207.77,0
MASR2_575W_029,0,207.5,0
MASR2_575W_030,0,206,0
MASR2_575W_031,0,209.18,0
MASR2_575W_032,0,257.81,0
MASR2_575W_033,0,252.52,0
MASR2_575W_034,0,258.79,0
MASR2_575W_035,0,258.67,0
MASR2_575W_037,0,258.94,0
MASR2_575W_038,0,259.7,0
MASR2_575W_039,0,257.63,0
MASR2_575W_040,0,252.09,0
MASR2_575W_041,0,251.27,0
MASR2_575W_042,0,251.27,0
MASR2_575W_043,0,240.84,0
MASR2_575W_045,0,231.62,0
MASR2_575W_046,0,230.45,0
MASR2_575W_047,0,252.29,0
MASR2_575W_048,0,252.3,0
MASR2_575W_049,0,270.3,0
MASR2_575W_050,0,250.44,0
MASR2_575W_051,0,236.7,0
MASR2_575W_052,0,215.08,0
MASR2_575W_053,0,236.51,0
MHWS_515E_001,0,229.68,0
MHWS_515E_002,0,228.58,0
MHWS_515E_003,0,225.67,0
MHWS_515E_005,0,230.47,0
MHWS_515E_006,0,224.73,0
MHWS_515E_007,0,219.65,0
MHWS_515E_008,0,206.98,0
MHWS_515E_009,0,195.87,0
MHWS_515E_010,0,192.96,0
MHWS_515E_011,0,210.06,0
MHWS_515E_012,0,232.21,0
MHWS_515E_013,0,225.18,0
MHWS_515E_014,0,225.36,0
MHWS_515E_015,0,237.07,0
MHWS_515E_016,0,234.15,0
MHWS_515E_017,0,225.03,0
MHWS_515E_018,0,213.68,0
MHWS_515E_019,0,204.13,0
MHWS_515E_021,0,214.07,0
MHWS_515E_022,0,209.4,0
MHWS_515E_023,0,208.66,0
MHWS_515E_024,0,206.03,0
MHWS_515E_025,0,204.78,0
MHWS_515W_001,0,213.3,0
MHWS_515W_002,0,223.08,0
MHWS_515W_003,0,229.27,0
MHWS_515W_004,0,224.05,0
MHWS_515W_005,0,223.55,0
MHWS_515W_006,0,220.69,0
MHWS_515W_007,0,219.17,0
MHWS_515W_008,0,217.26,0
MHWS_515W_009,0,222.31,0
MHWS_515W_010,0,233.03,0
MHWS_515W_011,0,213.26,0
MHWS_515W_012,0,226.51,0
MHWS_515W_013,0,235.26,0
MHWS_515W_014,0,243.57,0
MHWS_515W_015,0,244.35,0
MHWS_515W_016,0,234.56,0
MHWS_515W_017,0,219.2,0
MHWS_515W_019,0,200.62,0
MHWS_515W_020,0,198.01,0
MHWS_530E_001,0,234.78,0
MHWS_530E_003,0,246.99,0
MHWS_530E_004,0,228.69,0
MHWS_530E_005,0,231.92,0
MHWS_530E_006,0,231.75,0
MHWS_530E_007,0,236.08,0
MHWS_530E_008,0,262.59,0
MHWS_530E_009,0,240.19,0
MHWS_530E_010,0,235.69,0
MHWS_530E_011,0,241.03,0
MHWS_530E_012,0,254.64,0
MHWS_530E_013,0,243.95,0
MHWS_530E_014,0,240.24,0
MHWS_530E_015,0,237.93,0
MHWS_530E_016,0,237.19,0
MHWS_530E_017,0,238.39,0
MHWS_530E_018,0,259.91,0
MHWS_530E_019,0,257.77,0
MHWS_530E_020,0,250.14,0
MHWS_530E_021,0,246.15,0
MHWS_530E_022,0,235.73,0
MHWS_530E_023,0,253.6,0
MHWS_530E_024,0,244.9,0
MHWS_530E_025,0,230.28,0
MHWS_530E_026,0,249.2,0
MHWS_530E_027,0,245.44,0
MHWS_530E_028,0,225.62,0
MHWS_530E_029,0,241.92,0
MHWS_530E_030,0,243.14,0
MHWS_530E_031,0,250.01,0
MHWS_530E_032,0,255.61,0
MHWS_545E_001,0,205,0
MHWS_545E_002,0,205,0
MHWS_545E_003,0,211,0
MHWS_545E_004,0,210,0
MHWS_545E_005,0,205,0
MHWS_545E_006,0,198,0
MHWS_545E_007,0,197,0
MHWS_545E_008,0,240,0
MHWS_545E_009,0,238,0
MHWS_545E_010,0,240,0
MHWS_545E_011,0,233,0
MHWS_545E_012,0,228,0
MHWS_545E_013,0,230,0
MHWS_545E_014,0,248,0
MHWS_545E_015,0,249,0
MHWS_545E_016,0,248,0
MHWS_545E_017,0,235,0
MHWS_545E_018,0,236,0
MHWS_545E_019,0,235,0
MHWS_545E_020,0,232,0
MHWS_545E_021,0,225,0
MHWS_545E_022,0,225,0
MHWS_545E_023,0,232,0
MHWS_545E_024,0,232,0
MHWS_545E_025,0,232,0
MHWS_545E_026,0,232,0
MHWS_545E_027,0,238,0
MHWS_545E_028,0,232,0
MHWS_545E_029,0,232,0
MHWS_545E_030,0,238,0
MHWS_545E_031,0,242,0
MHWS_545E_032,0,238,0
MHWS_545E_033,0,240,0
MHWS_545E_034,0,239,0
MHWS_545E_035,0,247,0
MHWS_545E_036,0,263,0
MHWS_545E_037,0,272,0
MHWS_545E_038,0,243,0
MHWS_545E_039,0,233,0
MHWS_545E_040,0,229,0
