HOLE.ID,LOCATIONX,LOCATIONY,LOCATIONZ,LENGTH,LEVEL,AREA,ROCKCODE,SAMP_BY,DATE_SAMP,TENEMENT
STF_740_E3_037,614075.24,814238.51,740,1,NA,DONS,620,,,
STF_740_E3_038,614077.23,814237.97,740,1,NA,DONS,620,,,
STF_740_E3_039,614079.39,814237.21,740,1,NA,DONS,620,,,
STF_740_E3_040,614081.6,814235.26,740,1,NA,DONS,620,,,
STF_780_E1_001,613752.47,814316.46,780,1,NA,DONS,610,,,
STF_780_E1_002,613754.48,814315.9,780,1.75,NA,DONS,610,,,
STF_780_E1_003,613756.45,814315.48,780,1,NA,DONS,610,,,
STF_780_E1_004,613758.26,814314.89,780,2.5,NA,DONS,610,,,
STF_780_E1_005,613760.24,814314.29,780,2.7,NA,DONS,610,,,
STF_780_E1_006,613762.11,814313.61,780,2.3,NA,DONS,610,,,
STF_780_E1_007,613763.9,814312.83,780,2.1,NA,DONS,610,,,
STF_780_E1_008,613765.76,814311.96,780,1.85,NA,DONS,610,,,
STF_780_E1_009,613767.52,814310.92,780,1.9,NA,DONS,610,,,
STF_780_E1_010,613769.18,814309.97,780,1.8,NA,DONS,610,,,
STF_780_E1_011,613770.4,814309.13,780,1.9,NA,DONS,610,,,
STF_780_E1_012,613772.17,814308.04,780,2.15,NA,DONS,610,,,
STF_780_E1_013,613773.99,814306.92,780,1.85,NA,DONS,610,,,
STF_780_E1_014,613775.57,814306.04,780,2.05,NA,DONS,610,,,
STF_780_E1_015,613777.57,814304.98,780,1.9,NA,DONS,610,,,
STF_780_E1_016,613779.37,814304.12,780,1.8,NA,DONS,610,,,
STF_780_E1_017,613781.08,814303.29,780,1.85,NA,DONS,610,,,
STF_780_E1_018,613782.89,814302.63,780,1.9,NA,DONS,610,,,
STF_780_E1_019,613785.25,814301.81,780,2,NA,DONS,610,,,
STF_780_E1_020,613787.07,814301.23,780,1,NA,DONS,610,,,
STF_780_E1_021,613789,814300.52,780,1.9,NA,DONS,610,,,
STF_780_E1_022,613790.5,814299.92,780,2.05,NA,DONS,610,,,
STF_780_E1_023,613792.11,814299.15,780,2,NA,DONS,610,,,
STF_780_E1_024,613793.57,814298.28,780,2.05,NA,DONS,610,,,
STF_780_E1_025,613794.85,814297.36,780,1.85,NA,DONS,610,,,
STF_780_E1_026,613796.3,814296.27,780,1.9,NA,DONS,610,,,
STF_780_E1_027,613797.82,814295.09,780,1.86,NA,DONS,610,,,
STF_780_E1_028,613799.33,814293.74,780,1.75,NA,DONS,610,,,
STF_780_E1_029,613800.96,814292.36,780,1.75,NA,DONS,610,,,
STF_780_E1_030,613802.44,814291.09,780,1.74,NA,DONS,610,,,
STF_780_E1_031,613804.07,814289.66,780,2.05,NA,DONS,610,,,
STF_780_E1_032,613805.85,814288.44,780,1.75,NA,DONS,610,,,
STF_780_E1_033,613807.73,814287.19,780,1.8,NA,DONS,610,,,
STF_780_E1_034,613809.22,814286.27,780,2.5,NA,DONS,610,,,
STF_780_E1_035,613811.16,814285.11,780,1.15,NA,DONS,610,,,
STF_780_E1_036,613812.76,814284.2,780,1.95,NA,DONS,610,,,
STF_780_E1_037,613814.7,814283.42,780,2,NA,DONS,610,,,
STF_780_E1_038,613816.01,814282.86,780,1.9,NA,DONS,610,,,
STF_780_E1_039,613817.87,814282.21,780,2.1,NA,DONS,610,,,
STF_780_E1_040,613819.63,814281.57,780,2.15,NA,DONS,610,,,
STF_780_E1_041,613821.73,814280.83,780,2.2,NA,DONS,610,,,
STF_780_E1_042,613823.67,814280.27,780,1.85,NA,DONS,610,,,
STF_780_E1_043,613825.69,814279.71,780,2.7,NA,DONS,610,,,
STF_780_E1_044,613827.63,814279.19,780,1.95,NA,DONS,610,,,
STF_780_E1_045,613829.66,814278.28,780,2.05,NA,DONS,610,,,
STF_780_E1_046,613831.14,814277.68,780,2.05,NA,DONS,610,,,
STF_780_E1_047,613833.04,814276.93,780,1.6,NA,DONS,610,,,
STF_780_E1_048,613834.42,814276.38,780,1.55,NA,DONS,610,,,
STF_780_E1_049,613836.11,814275.84,780,2.25,NA,DONS,610,,,
STF_780_E1_050,613838.13,814274.95,780,1,NA,DONS,610,,,
STF_780_E1_051,613840.32,814273.95,780,1.35,NA,DONS,610,,,
STF_780_E1_052,613842.26,814273.13,780,1,NA,DONS,610,,,
STF_780_E1_053,613843.8,814272.51,780,1,NA,DONS,610,,,
STF_780_E1_054,613845.64,814271.87,780,1,NA,DONS,610,,,
STF_780_E1_055,613847.23,814271.26,780,2.25,NA,DONS,610,,,
STF_780_E1_056,613849.29,814270.54,780,1.35,NA,DONS,610,,,
STF_780_E1_057,613860.72,814266.34,780,1,NA,DONS,610,,,
STF_780_E1_058,613862.99,814265.41,780,1.85,NA,DONS,610,,,
STF_780_E1_059,613864.79,814264.67,780,1.55,NA,DONS,610,,,
STF_780_E1_060,613866.69,814264.01,780,1.25,NA,DONS,610,,,
STF_780_E1_061,613868.31,814263.37,780,2.15,NA,DONS,610,,,
STF_780_E1_062,613870.28,814262.65,780,2.2,NA,DONS,610,,,
STF_780_E1_063,613872.24,814261.97,780,1.7,NA,DONS,610,,,
STF_780_E1_064,613874,814261.33,780,1.55,NA,DONS,610,,,
STF_780_E1_065,613875.89,814260.65,780,1.6,NA,DONS,610,,,
STF_780_E1_066,613878.05,814259.72,780,1.75,NA,DONS,610,,,
STF_780_E1_067,613880.02,814258.82,780,1.95,NA,DONS,610,,,
STF_780_E1_068,613881.59,814257.98,780,1.9,NA,DONS,610,,,
STF_780_E1_069,613883.16,814257.3,780,1.7,NA,DONS,610,,,
STF_780_E1_070,613885.03,814256.49,780,2,NA,DONS,610,,,
STF_780_E1_071,613886.25,814255.98,780,1.9,NA,DONS,610,,,
STF_780_E1_072,613888.7,814254.94,780,2.5,NA,DONS,610,,,
STF_780_E1_073,613890.19,814254.12,780,1.8,NA,DONS,610,,,
STF_780_E1_074,613891.67,814253.33,780,2.1,NA,DONS,610,,,
STF_780_E1_075,613893.47,814252.54,780,2.15,NA,DONS,610,,,
STF_780_E1_076,613895.37,814251.63,780,1.95,NA,DONS,610,,,
STF_780_E1_077,613897.67,814250.65,780,2.15,NA,DONS,610,,,
STF_780_E1_078,613899.33,814249.99,780,2,NA,DONS,610,,,
STF_780_E1_079,613901.01,814249.34,780,2.2,NA,DONS,610,,,
STF_780_E1_080,613902.8,814248.55,780,2.15,NA,DONS,610,,,
STF_780_E1_081,613904.78,814247.8,780,1.9,NA,DONS,610,,,
STF_780_E1_082,613906.68,814247.05,780,1.5,NA,DONS,610,,,
STF_780_E1_083,613908.45,814246.12,780,1.95,NA,DONS,610,,,
STF_780_E1_084,613910.19,814245.28,780,1.9,NA,DONS,610,,,
STF_780_E1_085,613912.15,814244.58,780,2,NA,DONS,610,,,
STF_780_E1_086,613914.19,814243.95,780,2,NA,DONS,610,,,
STF_780_E1_087,613916.14,814243.47,780,2.4,NA,DONS,610,,,
STF_780_E1_088,613918.13,814242.99,780,1.85,NA,DONS,610,,,
STF_780_E1_089,613919.84,814242.53,780,1.5,NA,DONS,610,,,
STF_780_E1_090,613922.08,814241.76,780,2,NA,DONS,610,,,
STF_780_E1_091,613924.1,814240.95,780,1.85,NA,DONS,610,,,
STF_780_E1_092,613925.6,814240.51,780,2.1,NA,DONS,610,,,
STF_780_E1_093,613927.45,814239.66,780,2.05,NA,DONS,610,,,
STF_780_E1_094,613929.51,814238.94,780,1.95,NA,DONS,610,,,
STF_780_E1_095,613931.58,814238.25,780,2.3,NA,DONS,610,,,
STF_780_E1_096,613933.73,814237.81,780,2.1,NA,DONS,610,,,
STF_780_E1_097,613935.79,814237.42,780,1.8,NA,DONS,610,,,
STF_780_E1_098,613937.65,814237.16,780,2,NA,DONS,610,,,
STF_780_E1_099,613939.36,814236.88,780,1.4,NA,DONS,610,,,
STF_780_E1_100,613941.05,814236.51,780,2.1,NA,DONS,610,,,
STF_780_E1_101,613943.21,814235.82,780,1.9,NA,DONS,610,,,
STF_780_E1_102,613944.82,814235.21,780,2.1,NA,DONS,610,,,
STF_780_E1_103,613946.73,814234.51,780,1.9,NA,DONS,610,,,
STF_780_E1_104,613948.72,814233.76,780,1.8,NA,DONS,610,,,
STF_780_E1_105,613950.68,814233.1,780,1.9,NA,DONS,610,,,
STF_780_E1_106,613952.56,814232.34,780,1.8,NA,DONS,610,,,
STF_780_E1_107,613953.93,814231.83,780,2,NA,DONS,610,,,
STF_780_E1_108,613956.23,814230.92,780,1.9,NA,DONS,610,,,
STF_780_E1_109,613958.03,814230.15,780,1.7,NA,DONS,610,,,
STF_780_E1_110,613959.71,814229.37,780,2,NA,DONS,610,,,
STF_780_E1_111,613961.9,814228.57,780,2.3,NA,DONS,610,,,
STF_780_E1_112,613963.64,814227.88,780,1.4,NA,DONS,610,,,
STF_780_E1_113,613965.22,814227.34,780,1.4,NA,DONS,610,,,
STF_780_E1_114,613967.06,814226.75,780,1.9,NA,DONS,610,,,
STF_780_E1_115,613969.12,814226.01,780,2.1,NA,DONS,610,,,
STF_780_E1_116,613971.24,814225.39,780,1.5,NA,DONS,610,,,
STF_780_E1_117,613973,814224.79,780,2,NA,DONS,610,,,
STF_780_E1_118,613974.72,814224.1,780,1.95,NA,DONS,610,,,
STF_780_E1_119,613976.94,814223.23,780,1.9,NA,DONS,610,,,
STF_780_E1_120,613978.45,814222.58,780,1.95,NA,DONS,610,,,
STF_780_E1_121,613980.42,814221.66,780,1.9,NA,DONS,610,,,
STF_780_E1_122,613982.26,814221.21,780,1.85,NA,DONS,610,,,
STF_780_E1_123,613984.16,814220.79,780,2,NA,DONS,610,,,
STF_780_E1_124,613985.92,814220.41,780,1.9,NA,DONS,610,,,
STF_780_E1_125,613987.93,814219.94,780,2,NA,DONS,610,,,
STF_780_E1_126,613990.26,814219.56,780,1.95,NA,DONS,610,,,
STF_780_E1_127,613992.7,814219.48,780,1.95,NA,DONS,610,,,
STF_780_E1_128,613995.01,814219.48,780,1.9,NA,DONS,610,,,
STF_780_E1_129,613996.99,814219.63,780,1.8,NA,DONS,610,,,
STF_780_E1_130,613998.41,814219.97,780,1.85,NA,DONS,610,,,
STF_780_E1_131,614000.06,814220.62,780,1.8,NA,DONS,610,,,
STF_780_E1_132,614002.09,814220.88,780,1.85,NA,DONS,610,,,
STF_780_E1_133,614003.97,814220.91,780,1.8,NA,DONS,610,,,
STF_780_E1_134,614006.65,814220.72,780,1.8,NA,DONS,610,,,
STF_780_E1_135,614008.72,814220.37,780,1.75,NA,DONS,610,,,
STF_780_E1_136,614010.56,814219.81,780,1.75,NA,DONS,610,,,
STF_780_E1_137,614012.46,814219.48,780,1.75,NA,DONS,610,,,
STF_780_E1_138,614014.45,814219.08,780,1,NA,DONS,610,,,
STF_780_E1_139,614016.51,814219.12,780,1.85,NA,DONS,610,,,
STF_780_E1_140,614018.28,814218.99,780,1.35,NA,DONS,610,,,
STF_780_E1_141,614020.09,814218.9,780,1,NA,DONS,610,,,
STF_780_E1_142,614022.09,814218.63,780,1,NA,DONS,610,,,
STF_780_E1_143,614023.8,814218.3,780,2,NA,DONS,610,,,
STF_780_E1_144,614025.69,814218.02,780,1.2,NA,DONS,610,,,
STF_780_E1_145,614027.41,814217.75,780,1.5,NA,DONS,610,,,
STF_780_E1_146,614029.48,814217.51,780,1.85,NA,DONS,610,,,
STF_780_E1_147,614031.46,814217.17,780,1.2,NA,DONS,610,,,
STF_780_E1_148,614033.33,814216.78,780,1.05,NA,DONS,610,,,
STF_780_E1_149,614035.18,814216.44,780,1,NA,DONS,610,,,
STF_780_E1_150,614037.08,814216.02,780,1,NA,DONS,610,,,
STF_780_W1_001,613750.66,814316.72,780,1.35,NA,DONS,610,,,
STF_780_W1_002,613748.54,814317.29,780,1.85,NA,DONS,610,,,
STF_780_W1_003,613746.7,814317.69,780,1.55,NA,DONS,610,,,
STF_780_W1_004,613744.97,814318.16,780,2.05,NA,DONS,610,,,
STF_780_W1_005,613742.96,814318.76,780,2.1,NA,DONS,610,,,
STF_780_W1_006,613741.31,814319.35,780,2,NA,DONS,610,,,
STF_780_W1_007,613739.22,814320.29,780,2.3,NA,DONS,610,,,
STF_780_W1_008,613737.37,814321.17,780,1,NA,DONS,610,,,
STF_780_W1_009,613735.64,814322.05,780,2,NA,DONS,610,,,
STF_780_W1_010,613734,814322.89,780,1.5,NA,DONS,610,,,
STF_780_W1_011,613732.15,814323.56,780,2.3,NA,DONS,610,,,
STF_780_W1_012,613730.33,814324.22,780,1,NA,DONS,610,,,
STF_780_W1_013,613728.02,814325.05,780,1.35,NA,DONS,610,,,
STF_780_W1_014,613726.22,814326.44,780,1,NA,DONS,610,,,
STF_780_W1_015,613724.78,814327.63,780,1.15,NA,DONS,610,,,
STF_780_W1_016,613723.15,814328.75,780,1.7,NA,DONS,610,,,
STF_780_W1_017,613721.61,814330.04,780,1.85,NA,DONS,610,,,
STF_780_W1_018,613720.13,814331.34,780,2,NA,DONS,610,,,
STF_780_W1_019,613718.64,814332.73,780,1.55,NA,DONS,610,,,
STF_780_W1_020,613717.19,814334.65,780,2.05,NA,DONS,610,,,
STF_780_W1_021,613716.13,814336.37,780,1.5,NA,DONS,610,,,
STF_810_E1_001,613781.06,814306.25,850,2.5,NA,DONS,610,,,
STF_810_E1_002,613782.57,814300.6,850,1.5,NA,DONS,610,,,
STF_810_E1_003,613787.73,814298.55,850,2.6,NA,DONS,610,,,
STF_810_E1_004,613789.53,814298,850,2.75,NA,DONS,610,,,
STF_810_E1_005,613791.68,814297.32,850,1.3,NA,DONS,610,,,
STF_810_E1_006,613793.56,814296.89,850,1.7,NA,DONS,610,,,
STF_810_E1_007,613795.5,814296.34,850,1.15,NA,DONS,610,,,
STF_810_E1_008,613805.14,814292.78,850,1.2,NA,DONS,610,,,
STF_810_E1_009,613806.81,814292.08,850,1.75,NA,DONS,610,,,
STF_810_E1_010,613808.41,814291.31,850,2.05,NA,DONS,610,,,
STF_810_E1_011,613810.92,814290.18,850,1,NA,DONS,610,,,
STF_810_E1_012,613812.59,814289.44,850,1,NA,DONS,610,,,
STF_810_E1_013,613814.21,814288.61,850,1.1,NA,DONS,610,,,
STF_810_E1_014,613815.98,814287.76,850,2.05,NA,DONS,610,,,
STF_810_E1_015,613817.86,814286.99,850,1.5,NA,DONS,610,,,
STF_810_E1_016,613819.63,814286.03,850,1.55,NA,DONS,610,,,
STF_810_E1_017,613821.63,814284.99,850,2,NA,DONS,610,,,
STF_810_E1_018,613823.34,814284.1,850,2.1,NA,DONS,610,,,
STF_810_E1_019,613825.09,814283.12,850,2,NA,DONS,610,,,
STF_810_E1_020,613828.06,814281.63,850,2.25,NA,DONS,610,,,
STF_810_E1_021,613829.96,814280.65,850,1.45,NA,DONS,610,,,
STF_810_E1_022,613831.54,814279.89,850,1.9,NA,DONS,610,,,
STF_810_E1_023,613833.04,814279.03,850,2.5,NA,DONS,610,,,
STF_810_E1_024,613834.56,814278.29,850,1.1,NA,DONS,610,,,
STF_810_E1_025,613835.88,814277.48,850,2.05,NA,DONS,610,,,
STF_810_E1_026,613837.48,814276.67,850,2,NA,DONS,610,,,
STF_810_E1_027,613839.36,814276.03,850,2.1,NA,DONS,610,,,
STF_810_E1_028,613841.83,814275.52,850,1,NA,DONS,610,,,
STF_810_E1_029,613843.9,814275.05,850,1.85,NA,DONS,610,,,
STF_810_E1_030,613846.54,814274.45,850,1,NA,DONS,610,,,
STF_810_E1_031,613848.71,814273.9,850,1,NA,DONS,610,,,
STF_810_E1_032,613850.87,814273.32,850,1,NA,DONS,610,,,
STF_810_E1_033,613852.56,814272.81,850,1.2,NA,DONS,610,,,
STF_810_E1_034,613854.39,814272.47,850,1.6,NA,DONS,610,,,
STF_810_E1_035,613855.87,814272.11,850,1.7,NA,DONS,610,,,
STF_810_E1_036,613858,814271.76,850,2,NA,DONS,610,,,
STF_810_E1_037,613859.8,814271.48,850,2.1,NA,DONS,610,,,
STF_810_E1_038,613862.14,814271.06,850,1.7,NA,DONS,610,,,
STF_810_E1_039,613864.23,814270.76,850,1,NA,DONS,610,,,
STF_810_E1_040,613865.81,814270.46,850,1,NA,DONS,610,,,
STF_810_E1_041,613867.99,814270.07,850,1.8,NA,DONS,610,,,
STF_810_E1_042,613869.7,814269.77,850,2.15,NA,DONS,610,,,
STF_810_E1_043,613871.64,814269.39,850,1.45,NA,DONS,610,,,
STF_810_E1_044,613873.73,814268.94,850,1.4,NA,DONS,610,,,
STF_810_E1_045,613875.67,814268.49,850,2.2,NA,DONS,610,,,
STF_810_E1_046,613877.64,814267.96,850,1.9,NA,DONS,610,,,
STF_810_E1_047,613879.32,814267.28,850,1.2,NA,DONS,610,,,
STF_810_E1_048,613880.99,814266.53,850,1.3,NA,DONS,610,,,
STF_810_E1_049,613882.97,814265.62,850,1.6,NA,DONS,610,,,
STF_810_E1_050,613884.81,814264.79,850,2.05,NA,DONS,610,,,
STF_810_E1_051,613886.68,814263.85,850,2.03,NA,DONS,610,,,
STF_810_E1_052,613888.18,814263.17,850,1.5,NA,DONS,610,,,
STF_810_E1_053,613889.49,814262.51,850,2.8,NA,DONS,610,,,
STF_810_E1_054,613891.26,814261.53,850,2.95,NA,DONS,610,,,
STF_810_E1_055,613892.9,814260.6,850,2.6,NA,DONS,610,,,
STF_810_E1_056,613894.38,814259.83,850,1.9,NA,DONS,610,,,
STF_810_E1_057,613896.19,814258.87,850,1.8,NA,DONS,610,,,
STF_810_E1_058,613898.32,814258.02,850,1.2,NA,DONS,610,,,
STF_810_E1_059,613900.33,814257.42,850,1.1,NA,DONS,610,,,
STF_810_E1_060,613902.31,814256.63,850,2.5,NA,DONS,610,,,
STF_810_E1_061,613904.18,814255.98,850,1.1,NA,DONS,610,,,
STF_810_E1_062,613906.26,814255.56,850,1,NA,DONS,610,,,
STF_810_E1_063,613907.93,814255.25,850,1.65,NA,DONS,610,,,
STF_810_E1_064,613909.47,814255.05,850,1.9,NA,DONS,610,,,
STF_810_E1_065,613911.32,814254.74,850,2.35,NA,DONS,610,,,
STF_810_E1_066,613913.33,814254.33,850,2,NA,DONS,610,,,
STF_810_E1_067,613915.25,814253.95,850,2.6,NA,DONS,610,,,
STF_810_E1_068,613917.36,814253.52,850,2.3,NA,DONS,610,,,
STF_810_E1_069,613919.31,814253.08,850,2.8,NA,DONS,610,,,
STF_810_E1_070,613921.31,814252.61,850,2.65,NA,DONS,610,,,
STF_810_E1_071,613923.1,814252.08,850,2.25,NA,DONS,610,,,
STF_810_E1_072,613924.82,814251.64,850,2.65,NA,DONS,610,,,
STF_810_E1_073,613926.87,814251.07,850,2.15,NA,DONS,610,,,
STF_810_E1_074,613928.49,814250.56,850,2.2,NA,DONS,610,,,
STF_810_E1_075,613930.64,814249.89,850,2.2,NA,DONS,610,,,
STF_810_E1_076,613932.72,814249.2,850,2,NA,DONS,610,,,
STF_810_E1_077,613934.27,814248.82,850,2.25,NA,DONS,610,,,
STF_810_E1_078,613936.3,814248.23,850,1.8,NA,DONS,610,,,
STF_810_E1_079,613937.94,814247.77,850,2.2,NA,DONS,610,,,
STF_810_E1_080,613943.44,814246.47,850,2.1,NA,DONS,610,,,
STF_810_E1_081,613945.12,814246.06,850,2.05,NA,DONS,610,,,
STF_810_E1_082,613947.17,814245.64,850,2,NA,DONS,610,,,
STF_810_E1_083,613948.97,814245.27,850,2.1,NA,DONS,610,,,
STF_810_E1_084,613951.06,814244.86,850,2.45,NA,DONS,610,,,
STF_810_E1_085,613953.37,814244.42,850,1.65,NA,DONS,610,,,
STF_810_E1_086,613955.62,814244.09,850,2.2,NA,DONS,610,,,
STF_810_E1_087,613957.26,814243.87,850,2.2,NA,DONS,610,,,
STF_810_E1_088,613959.23,814243.54,850,2,NA,DONS,610,,,
STF_810_E1_089,613961.16,814243.19,850,1.3,NA,DONS,610,,,
STF_810_E1_090,613963.24,814242.89,850,2.15,NA,DONS,610,,,
STF_810_E1_091,613965.03,814242.79,850,1.8,NA,DONS,610,,,
STF_810_E1_092,613966.84,814242.62,850,1.95,NA,DONS,610,,,
STF_810_E1_093,613968.58,814242.36,850,2.35,NA,DONS,610,,,
STF_810_E1_094,613970.65,814242.11,850,1.9,NA,DONS,610,,,
STF_810_E1_095,613972.38,814241.89,850,2.1,NA,DONS,610,,,
STF_810_E1_096,613973.92,814241.72,850,2,NA,DONS,610,,,
STF_810_E1_097,613975.49,814241.54,850,2.1,NA,DONS,610,,,
STF_810_E1_098,613976.95,814241.4,850,1.5,NA,DONS,610,,,
STF_810_E1_099,613978.7,814241.13,850,1.8,NA,DONS,610,,,
STF_810_E1_100,613980.63,814240.87,850,1.65,NA,DONS,610,,,
STF_810_E1_101,613982.9,814240.72,850,2.4,NA,DONS,610,,,
STF_810_E1_102,613984.74,814240.62,850,2.15,NA,DONS,610,,,
STF_810_E1_103,613986.73,814240.5,850,2.05,NA,DONS,610,,,
STF_810_E1_104,613988.74,814240.35,850,2.4,NA,DONS,610,,,
STF_810_E1_105,613990.37,814240.29,850,2.7,NA,DONS,610,,,
STF_810_E1_106,613992.25,814240.14,850,2.4,NA,DONS,610,,,
STF_810_E1_107,613998.4,814239.31,850,2.4,NA,DONS,610,,,
STF_810_E1_108,614000.68,814239.14,850,2.5,NA,DONS,610,,,
STF_810_E1_109,614002.59,814238.96,850,2.35,NA,DONS,610,,,
STF_810_E1_110,614004.08,814238.68,850,2.3,NA,DONS,610,,,
STF_810_E1_111,614005.68,814238.37,850,1,NA,DONS,610,,,
STF_810_E1_112,614006.86,814238.19,850,1.4,NA,DONS,610,,,
STF_810_E1_113,614008.25,814237.86,850,1.6,NA,DONS,610,,,
STF_810_E1_114,614009.81,814237.36,850,2,NA,DONS,610,,,
STF_810_E1_115,614011.18,814236.79,850,2.2,NA,DONS,610,,,
STF_810_E1_116,614013.36,814235.92,850,1.8,NA,DONS,610,,,
STF_810_W1_001,613765.64,814308.73,850,1,NA,DONS,610,,,
STF_810_W1_002,613763.97,814308.75,850,2.5,NA,DONS,610,,,
STF_810_W1_003,613762.32,814309.03,850,2.1,NA,DONS,610,,,
STF_810_W1_004,613760.71,814309.43,850,2.9,NA,DONS,610,,,
STF_810_W1_005,613759.15,814309.97,850,3.5,NA,DONS,610,,,
STF_810_W1_006,613757.51,814310.73,850,3.05,NA,DONS,610,,,
STF_810_W1_007,613755.63,814311.56,850,3.6,NA,DONS,610,,,
STF_810_W1_008,613753.88,814312.8,850,3.4,NA,DONS,610,,,
STF_810_W1_009,613752.41,814313.9,850,3.7,NA,DONS,610,,,
STF_810_W1_010,613751,814314.94,850,2.15,NA,DONS,610,,,
STF_810_W1_011,613749.8,814316.24,850,2.25,NA,DONS,610,,,
STF_810_W1_012,613748.73,814317.64,850,2.35,NA,DONS,610,,,
STF_810_W1_013,613747.61,814319.08,850,1.15,NA,DONS,610,,,
STF_810_W1_014,613746.06,814320.81,850,1.5,NA,DONS,610,,,
STF_810_W1_015,613743.74,814322.36,850,2.05,NA,DONS,610,,,
STF_810_W1_016,613741.76,814323.25,850,2.05,NA,DONS,610,,,
STF_810_W1_017,613739.4,814324.21,850,2.55,NA,DONS,610,,,
STF_810_W1_018,613737.37,814324.95,850,2.3,NA,DONS,610,,,
STF_810_W1_019,613732.12,814327.17,850,2.4,NA,DONS,610,,,
STF_810_W1_020,613730.26,814327.94,850,2.25,NA,DONS,610,,,
STF_810_W1_021,613724.76,814330.09,850,1.3,NA,DONS,610,,,
STF_810_W1_022,613722.84,814330.87,850,1.9,NA,DONS,610,,,
STF_810_W1_023,613721.03,814331.58,850,2.2,NA,DONS,610,,,
STF_810_W1_024,613719.1,814332.34,850,2,NA,DONS,610,,,
STF_810_W1_025,613717.76,814333.02,850,2.4,NA,DONS,610,,,
STF_810_W1_026,613716.17,814333.73,850,2.3,NA,DONS,610,,,
STF_810_W1_027,613714.26,814334.66,850,1,NA,DONS,610,,,
STF_810_W1_028,613712.42,814335.49,850,1.15,NA,DONS,610,,,
STF_810_W1_029,613710.94,814336.24,850,2.2,NA,DONS,610,,,
STF_810_W1_030,613708.71,814336.81,850,1.25,NA,DONS,610,,,
STF_810_W1_031,613706.28,814337.41,850,1,NA,DONS,610,,,
STF_810_W1_032,613704.74,814337.8,850,1,NA,DONS,610,,,
STF_810_W1_033,613702.27,814338.6,850,1,NA,DONS,610,,,
STF_810_W1_034,613699.99,814339.16,850,2.65,NA,DONS,610,,,
STF_810_W1_035,613698.45,814339.33,850,1.3,NA,DONS,610,,,
STF_810_W1_036,613628.34,814344.57,850,2.1,NA,DONS,610,,,
STF_810_W1_037,613626.84,814345.61,850,1.05,NA,DONS,610,,,
STF_810_W1_038,613625.35,814346.65,850,1.4,NA,DONS,610,,,
STF_810_W1_039,613623.33,814347.14,850,1.4,NA,DONS,610,,,
STF_810_W1_040,613621.56,814347.02,850,1,NA,DONS,610,,,
STF_810_W1_041,613619.87,814346.7,850,1.5,NA,DONS,610,,,
STF_810_W1_042,613617.63,814346.33,850,1.4,NA,DONS,610,,,
STF_810_W1_043,613615.96,814345.93,850,1.5,NA,DONS,610,,,
STF_810_W1_044,613614.18,814345.53,850,1.1,NA,DONS,610,,,
STF_810_W1_045,613612.41,814345.31,850,1.1,NA,DONS,610,,,
STF_810_W1_046,613610.76,814345.21,850,1.3,NA,DONS,610,,,
STF_810_W1_047,613608.98,814345.33,850,1,NA,DONS,610,,,
STF_810_W1_048,613607.38,814345.86,850,1,NA,DONS,610,,,
STF_810_W1_049,613605.69,814346.6,850,1.25,NA,DONS,610,,,
STF_810_W1_050,613604.05,814347.32,850,1,NA,DONS,610,,,
STF_810_W1_051,613602.19,814348.07,850,1,NA,DONS,610,,,
STF_810_W1_052,613599.79,814349.06,850,1.3,NA,DONS,610,,,
STF_810_W1_053,613597.89,814349.84,850,1.5,NA,DONS,610,,,
STF_810_W1_054,613596.27,814350.44,850,1,NA,DONS,610,,,
STF_810_W1_055,613594.45,814351.07,850,1,NA,DONS,610,,,
STF_810_W1_056,613592.49,814351.9,850,1.7,NA,DONS,610,,,
STF_810_W1_057,613590.3,814352.79,850,1,NA,DONS,610,,,
STF_810_W1_058,613588.19,814353.76,850,1,NA,DONS,610,,,
STF_810_W1_059,613586.04,814354.78,850,1.3,NA,DONS,610,,,
STF_810_W1_060,613583.93,814355.67,850,1,NA,DONS,610,,,
STF_810_W1_061,613582.28,814356.37,850,1.1,NA,DONS,610,,,
STF_810_W1_062,613580.01,814357.15,850,1,NA,DONS,610,,,
STF_810_W1_063,613578.44,814357.53,850,1.5,NA,DONS,610,,,
STF_810_W1_064,613576.48,814358.1,850,1,NA,DONS,610,,,
STF_810_W1_065,613574.41,814358.55,850,1.6,NA,DONS,610,,,
STF_810_W1_066,613572.58,814358.88,850,1.2,NA,DONS,610,,,
STF_810_W1_067,613570.53,814359.16,850,1.2,NA,DONS,610,,,
STF_810_W1_068,613568.78,814359.48,850,1,NA,DONS,610,,,
STF_810_W1_069,613567.21,814359.71,850,1.2,NA,DONS,610,,,
STF_810_W1_070,613565.71,814359.94,850,1,NA,DONS,610,,,
STF_810_W1_071,613563.73,814360.24,850,1,NA,DONS,610,,,
STF_810_W1_072,613561.56,814360.51,850,1,NA,DONS,610,,,
STF_810_W1_073,613559.38,814360.83,850,1.5,NA,DONS,610,,,
STF_810_W1_074,613557.61,814361.1,850,1,NA,DONS,610,,,
STF_810_W1_075,613555.9,814361.33,850,1.4,NA,DONS,610,,,
STF_810_W1_076,613554.02,814361.61,850,1,NA,DONS,610,,,
STF_810_W1_077,613552.27,814361.86,850,1,NA,DONS,610,,,
STF_810_W1_078,613550.41,814362.22,850,1,NA,DONS,610,,,
STF_810_W1_079,613548.45,814362.52,850,1,NA,DONS,610,,,
STF_810_W1_080,613540.31,814362.66,850,1,NA,DONS,610,,,
